PostCode,NAME_1,NAME_2,NAME_3,NAME_4,PostCode_Name,Surface_Area,Inhabitants,Inhabitants_Density,Average_age,Average_income,Accumulated_purchasing_power,Buildings,Building_Density,Inhabitants_per_Building,Enterprise_Density,Enterprise_Total
84650,Oulu,Northern Ostrobothnia,Ylivieska,Ylivieska,84650  Kantokylä (Ylivieska),85055083,238,3,42,22503,3870584,139,2,2,1,54
84770,Oulu,Northern Ostrobothnia,Ylivieska,Ylivieska,84770  Isokoski (Ylivieska),5206327,82,16,48,23032,1520079,67,13,1,5,27
84880,Oulu,Northern Ostrobothnia,Ylivieska,Ylivieska,84880  Raudaskylä (Ylivieska),101386155,641,6,39,23736,10752252,329,3,2,2,185
85100,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85100  Kalajoki Keskus (Kalajoki),190787162,6816,36,43,24549,130697476,3152,17,2,15,2840
85120,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85120  Metsä (Kalajoki),74052020,274,4,39,23533,4259457,128,2,2,1,42
85140,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85140  Tynkä (Kalajoki),116291746,813,7,40,23980,14244075,392,3,2,2,203
85150,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85150  Typpö (Kalajoki),78225918,289,4,45,21163,4465487,146,2,2,0,36
85160,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85160  Rautio (Kalajoki),127477769,622,5,38,24667,10409525,315,2,2,2,209
85180,Oulu,Northern Ostrobothnia,Ylivieska,Kalajoki,85180  Rahja (Kalajoki),51231107,441,9,45,21563,7590091,266,5,2,4,201
85200,Oulu,Northern Ostrobothnia,Ylivieska,Alavieska,85200  Alavieska Keskus (Alavieska),156532167,2004,13,43,22469,34197094,899,6,2,4,599
85210,Oulu,Northern Ostrobothnia,Ylivieska,Alavieska,85210  Kähtävä (Alavieska),44349698,233,5,44,23907,4590113,126,3,2,1,33
85230,Oulu,Northern Ostrobothnia,Ylivieska,Alavieska,85230  Talus (Alavieska),64022615,256,4,43,24704,4842001,158,2,2,1,39
85310,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85310  Sievi Asemanseutu (Sievi),82382197,497,6,40,30854,10613784,230,3,2,5,430
85320,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85320  Markkula (Sievi),49247291,261,5,45,21978,4747354,173,4,2,1,55
85340,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85340  Jyrinki (Sievi),46982238,733,16,31,23536,9767506,280,6,3,2,86
85410,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85410  Sievi Keskus (Sievi),109527328,2011,18,39,36387,51523295,742,7,3,12,1307
85430,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85430  Koivisto (Sievi),55729521,570,10,40,32395,13281835,298,5,2,1,78
85450,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85450  Joenkylä (Sievi),68805808,250,4,36,22573,3589038,106,2,2,0,32
85470,Oulu,Northern Ostrobothnia,Ylivieska,Sievi,85470  Kiiskilampi (Sievi),267079430,509,2,39,22654,7929067,292,1,2,0,71
85500,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85500  Nivala Keskus (Nivala),178065417,7382,41,40,23172,124922204,2613,15,3,17,2953
85540,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85540  Mönkö (Nivala),45073080,558,12,34,24462,8781737,242,5,2,2,71
85560,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85560  Ainastalo (Nivala),83059229,466,6,41,22410,7865760,242,3,2,1,60
85580,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85580  Karvoskylä (Nivala),108850566,665,6,43,22344,11194363,387,4,2,0,54
85620,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85620  Sarja (Nivala),81847703,239,3,44,22857,4228538,145,2,2,0,25
85630,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85630  Sarjanahde (Nivala),25402796,608,24,32,24751,8712445,206,8,3,3,64
85640,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85640  Maliskylä (Nivala),56717131,489,9,46,21691,8763150,263,5,2,1,48
85660,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Nivala,85660  Ruuskankylä (Nivala),35427122,177,5,40,22925,2911430,79,2,2,1,28
85710,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Haapajärvi,85710  Parkkila (Haapajärvi),139732949,380,3,40,21360,5809901,210,2,2,0,51
85730,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Haapajärvi,85730  Tulppo (Haapajärvi),52755175,117,2,51,22312,2186589,78,1,2,1,29
85800,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Haapajärvi,85800  Haapajärvi Keskus (Haapajärvi),302435834,5363,18,44,22402,93593552,2092,7,3,8,2425
85820,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Haapajärvi,85820  Oksava (Haapajärvi),124820701,842,7,43,21270,13846792,457,4,2,1,110
85840,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Haapajärvi,85840  Kuona (Haapajärvi),182863266,307,2,35,22120,4490364,144,1,2,0,38
85900,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Reisjärvi,85900  Reisjärvi Keskus (Reisjärvi),195064135,1897,10,45,22018,32146065,778,4,2,4,706
85930,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Reisjärvi,85930  Kangaskylä-Tolpankangas (Reisjärvi),164457925,210,1,45,22082,3709755,126,1,2,0,28
85940,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Reisjärvi,85940  Räisälänmäki (Reisjärvi),114579569,220,2,41,21668,3618512,119,1,2,1,66
85980,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Reisjärvi,85980  Köyhänperä (Reisjärvi),91927451,346,4,40,21695,5662276,177,2,2,1,49
86100,Oulu,Northern Ostrobothnia,Raahe,Pyhäjoki,86100  Pyhäjoki Keskus (Pyhäjoki),235358744,1803,8,46,23536,33891324,947,4,2,2,532
86110,Oulu,Northern Ostrobothnia,Raahe,Pyhäjoki,86110  Parhalahti (Pyhäjoki),37456752,349,9,45,24203,6679890,245,7,1,5,188
86160,Oulu,Northern Ostrobothnia,Raahe,Pyhäjoki,86160  Pirttikoski (Pyhäjoki),57888370,288,5,51,23638,5862147,185,3,2,0,22
86170,Oulu,Northern Ostrobothnia,Raahe,Pyhäjoki,86170  Yppäri (Pyhäjoki),102794283,572,6,40,23457,9312553,294,3,2,1,104
86210,Oulu,Northern Ostrobothnia,Ylivieska,Oulainen,86210  Petäjäskoski (Oulainen),32937479,188,6,36,23626,2905954,87,3,2,1,38
86220,Oulu,Northern Ostrobothnia,Ylivieska,Merijärvi,86220  Merijärvi Keskus (Merijärvi),102611473,810,8,39,21036,11696143,336,3,2,2,193
86230,Oulu,Northern Ostrobothnia,Ylivieska,Merijärvi,86230  Ylipää (Merijärvi),92015855,127,1,52,19733,2091699,121,1,1,0,15
86240,Oulu,Northern Ostrobothnia,Ylivieska,Merijärvi,86240  Pyhänkoski (Merijärvi),60499326,195,3,43,25201,3704611,133,2,1,0,12
86300,Oulu,Northern Ostrobothnia,Ylivieska,Oulainen,86300  Oulainen Keskus (Oulainen),358671046,6527,18,44,22767,116041193,2521,7,3,8,2780
86350,Oulu,Northern Ostrobothnia,Ylivieska,Oulainen,86350  Kilpua (Oulainen),51759867,113,2,50,22832,2237569,85,2,1,0,0
86360,Oulu,Northern Ostrobothnia,Raahe,Vihanti,86360  Ilveskorpi (Raahe),55569720,204,4,48,25454,4327225,131,2,2,1,38
86400,Oulu,Northern Ostrobothnia,Raahe,Vihanti,86400  Vihanti Keskus (Raahe),345269925,1634,5,47,22225,28603049,886,3,2,1,356
86440,Oulu,Northern Ostrobothnia,Raahe,Vihanti,86440  Lampinsaari (Raahe),20356381,251,12,49,18948,3694844,124,6,2,1,20
86460,Oulu,Northern Ostrobothnia,Raahe,Vihanti,86460  Alpua (Raahe),112568656,378,3,44,21610,6202116,256,2,1,1,65
86470,Oulu,Northern Ostrobothnia,Raahe,Vihanti,86470  Lumimetsä (Raahe),79529473,171,2,45,21462,2768580,112,1,2,1,45
86480,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86480  Karhukangas (Haapavesi),47118102,47,1,50,22471,921303,39,1,1,0,0
86510,Oulu,Northern Ostrobothnia,Ylivieska,Oulainen,86510  Matkaniva (Oulainen),108408905,281,3,45,22825,4998778,173,2,2,1,60
86530,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86530  Annonen (Haapavesi),80916966,175,2,43,21281,2958002,109,1,2,0,18
86550,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86550  Mieluskylä (Haapavesi),63622424,378,6,38,22512,5853230,198,3,2,1,52
86600,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86600  Haapavesi Keskus (Haapavesi),546587540,5175,9,41,22557,87430410,2550,5,2,4,2145
86650,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86650  Kytökylä-Joutenniva (Haapavesi),128681281,462,4,42,21586,7662936,295,2,2,1,98
86680,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86680  Vatjusjärvi (Haapavesi),64981838,422,6,45,22423,7220175,273,4,2,1,47
86690,Oulu,Northern Ostrobothnia,Siikalatva,Haapavesi,86690  Karsikas (Haapavesi),113838107,157,1,51,23932,3206859,138,1,1,0,23
86710,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Kärsämäki,86710  Kärsämäki Keskus (Kärsämäki),828063517,2561,3,44,21566,42829096,1325,2,2,1,844
86790,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Kärsämäki,86790  Venetpalo (Kärsämäki),5046634,0,0,0,0,0,2,0,0,0,0
86800,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86800  Pyhäsalmi (Pyhäjärvi),774449535,3958,5,49,21982,71879790,1958,3,2,2,1244
86810,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86810  Pellikkaperä (Pyhäjärvi),8160009,173,21,44,23821,3168165,92,11,2,0,0
86850,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86850  Hiidenniemi (Pyhäjärvi),285331356,203,1,51,21332,3733061,153,1,1,0,13
86870,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86870  Vesikoski (Pyhäjärvi),139087792,251,2,52,20775,4612139,181,1,1,0,47
86900,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86900  Pyhäkumpu (Pyhäjärvi),12167049,456,37,48,23637,8934839,239,20,2,16,199
86980,Oulu,Northern Ostrobothnia,Nivala-Haapajärvi,Pyhäjärvi,86980  Väliaho (Pyhäjärvi),87119651,55,1,58,22693,1111936,55,1,1,0,0
87100,Oulu,Kainuu,Kajaani,Kajaani,87100  Kajaani Keskus (Kajaani),11519543,5920,514,49,21529,117719798,784,68,8,586,6755
87150,Oulu,Kainuu,Kajaani,Kajaani,87150  Purola (Kajaani),1935962,2209,1141,41,22515,39851683,801,414,3,68,132
87200,Oulu,Kainuu,Kajaani,Kajaani,87200  Teppana (Kajaani),4581004,3937,859,45,25293,83037578,748,163,5,77,351
87250,Oulu,Kainuu,Kajaani,Kajaani,87250  Kättö-Kätönlahti (Kajaani),28884158,4350,151,42,25690,85727573,1413,49,3,29,825
87300,Oulu,Kainuu,Kajaani,Kajaani,87300  Palokangas (Kajaani),1086277,1047,964,43,21236,18900092,81,75,13,1346,1462
87400,Oulu,Kainuu,Kajaani,Kajaani,87400  Petäisenniska (Kajaani),2538589,1764,695,43,22477,32546381,468,184,4,571,1450
87500,Oulu,Kainuu,Kajaani,Kajaani,87500  Lehtikangas (Kajaani),23689038,5788,244,41,24801,111802549,1293,55,4,48,1139
87700,Oulu,Kainuu,Kajaani,Kajaani,87700  Lohtaja-Kettu (Kajaani),12103185,4036,333,38,22090,69783589,988,82,4,74,898
87800,Oulu,Kainuu,Kajaani,Kajaani,87800  Vuoreslahti (Kajaani),530833705,908,2,43,25765,18395973,531,1,2,0,49
87830,Oulu,Kainuu,Kajaani,Kajaani,87830  Nakertaja (Kajaani),9395745,1492,159,37,24263,26252924,573,61,3,10,96
87850,Oulu,Kainuu,Kajaani,Kajaani,87850  Paltaniemi (Kajaani),25453078,482,19,42,28757,10294959,224,9,2,3,89
87900,Oulu,Kainuu,Kajaani,Kajaani,87900  Karankalahti (Kajaani),731587696,449,1,43,25619,9197326,331,0,1,0,127
87910,Oulu,Kainuu,Kajaani,Kajaani,87910  Linnantaus (Kajaani),16907961,495,29,38,26435,9595832,225,13,2,3,48
87930,Oulu,Kainuu,Kajaani,Kajaani,87930  Salmijärvi (Kajaani),33090712,287,9,53,22742,5435429,129,4,2,4,122
87950,Oulu,Kainuu,Kajaani,Kajaani,87950  Kuluntalahti (Kajaani),67116924,976,15,35,29024,18662734,409,6,2,2,157
87970,Oulu,Kainuu,Kajaani,Kajaani,87970  Jormua (Kajaani),80481060,469,6,40,25959,8904037,243,3,2,1,43
88120,Oulu,Kainuu,Kajaani,Sotkamo,88120  Tuhkakylä (Sotkamo),239237511,80,0,55,20856,1480772,163,1,0,4,863
88200,Oulu,Kainuu,Kajaani,Vuolijoki,88200  Otanmäki-Kytökoski (Kajaani),341820811,910,3,52,21425,17225920,360,1,3,1,495
88270,Oulu,Kainuu,Kajaani,Vuolijoki,88270  Vuolijoki Keskus (Kajaani),435740148,838,2,52,23372,16758045,488,1,2,0,118
88300,Oulu,Kainuu,Kajaani,Paltamo,88300  Paltamo Keskus (Paltamo),530797313,2134,4,51,21025,38580518,1183,2,2,1,450
88310,Oulu,Kainuu,Kajaani,Paltamo,88310  Melalahti (Paltamo),100768861,206,2,50,21680,3707286,171,2,1,0,23
88340,Oulu,Kainuu,Kajaani,Vaala,88340  Manamansalo (Vaala),280268616,79,0,61,18125,1413763,136,0,1,0,0
88350,Oulu,Kainuu,Kajaani,Paltamo,88350  Kivesjärvi (Paltamo),131242356,111,1,49,22197,1953302,93,1,1,0,0
88380,Oulu,Kainuu,Kajaani,Paltamo,88380  Mieslahti (Paltamo),90879381,225,2,49,22023,4008213,151,2,1,1,47
88400,Oulu,Kainuu,Kajaani,Ristijärvi,88400  Ristijärvi Keskus-Hiisijärvi (Ristijärvi),838079153,1168,1,54,22430,22586577,807,1,1,0,273
88440,Oulu,Kainuu,Kajaani,Ristijärvi,88440  Jokikylä (Ristijärvi),18892468,69,4,53,21556,1422715,55,3,1,0,0
88460,Oulu,Kainuu,Kajaani,Ristijärvi,88460  Hiisijärvi (Ristijärvi),147639678,37,0,55,22717,795081,31,0,1,0,0
88470,Oulu,Kainuu,Kajaani,Paltamo,88470  Kontiomäki (Paltamo),76798627,505,7,45,20235,8215397,258,3,2,2,188
88490,Oulu,Kainuu,Kajaani,Sotkamo,88490  Pohjavaara (Sotkamo),90219197,249,3,47,24112,4822494,135,1,2,0,36
88530,Oulu,Kainuu,Kajaani,Sotkamo,88530  Paakki (Sotkamo),94221239,97,1,47,23914,1889215,60,1,2,0,14
88600,Oulu,Kainuu,Kajaani,Sotkamo,88600  Sotkamo Keskus (Sotkamo),1515978333,6309,4,48,24057,126537939,2517,2,3,1,1787
88610,Oulu,Kainuu,Kajaani,Sotkamo,88610  Vuokatti (Sotkamo),207997146,2590,12,40,25366,50757834,1446,7,2,4,746
88615,Oulu,Kainuu,Kajaani,Sotkamo,88615  Vuokatin Urheiluopisto (Sotkamo),190618,0,0,0,0,0,11,58,0,771,147
88620,Oulu,Kainuu,Kajaani,Sotkamo,88620  Korholanmäki (Sotkamo),213996930,499,2,41,24564,9186877,309,1,2,1,164
88640,Oulu,Kainuu,Kajaani,Sotkamo,88640  Ontojoki (Sotkamo),31864825,75,2,47,23452,1524358,63,2,1,0,0
88670,Oulu,Kainuu,Kajaani,Sotkamo,88670  Juurikkalahti-Maanselkä (Sotkamo),120543026,178,1,46,23423,3372855,104,1,2,0,12
88690,Oulu,Kainuu,Kajaani,Sotkamo,88690  Maanselkä (Sotkamo),158030764,42,0,55,20027,801077,51,0,1,0,10
88730,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88730  Ylä-Vieksi (Kuhmo),266173720,116,0,57,20894,2235636,108,0,1,0,0
88740,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88740  Härmänkylä-Iivantiira (Kuhmo),212458208,70,0,55,20957,1299330,66,0,1,0,21
88760,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88760  Iivantiira (Kuhmo),257181440,137,1,55,20682,2605929,107,0,1,0,19
88820,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88820  Katerma (Kuhmo),4778395,9,2,,,,5,1,2,0,0
88900,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88900  Kuhmo Keskus (Kuhmo),4034475691,7474,2,52,21440,137578408,3477,1,2,1,2336
88930,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88930  Lentiira-Kuumu (Kuhmo),728534132,289,0,58,19834,5374988,271,0,1,0,112
88940,Oulu,Kainuu,Kehys-Kainuu,Kuhmo,88940  Kuumu (Kuhmo),75618822,24,0,,,,27,0,1,0,0
89110,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89110  Törmänmäki (Puolanka),156288051,50,0,55,22184,1042629,55,0,1,0,0
89140,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89140  Kotila-Törmänmäki (Puolanka),91116641,84,1,46,16666,1166599,118,1,1,0,23
89200,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89200  Puolanka Keskus (Puolanka),1779412407,2100,1,55,19929,37227876,1205,1,2,0,579
89210,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89210  Puokiovaara (Puolanka),279846124,68,0,41,19654,1002370,56,0,1,0,16
89320,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89320  Joukokylä (Puolanka),154428137,103,1,54,19863,1827417,103,1,1,0,21
89330,Oulu,Kainuu,Kehys-Kainuu,Puolanka,89330  Suolijärvi (Puolanka),181233877,62,0,60,20208,1172078,60,0,1,0,11
89400,Oulu,Kainuu,Kehys-Kainuu,Hyrynsalmi,89400  Hyrynsalmi Keskus (Hyrynsalmi),1106006822,1965,2,54,20683,35988077,1217,1,2,0,504
89430,Oulu,Kainuu,Kehys-Kainuu,Hyrynsalmi,89430  Hoikka (Hyrynsalmi),32404725,43,1,47,24437,830867,27,1,2,0,0
89440,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89440  Sakara (Suomussalmi),67343937,98,1,47,20844,1625813,52,1,2,0,0
89540,Oulu,Kainuu,Kehys-Kainuu,Hyrynsalmi,89540  Moisiovaara (Hyrynsalmi),258640031,183,1,59,18093,3093834,156,1,1,0,15
89560,Oulu,Kainuu,Kehys-Kainuu,Hyrynsalmi,89560  Karhuvaara (Hyrynsalmi),149579310,69,0,56,18795,1127729,63,0,1,0,0
89600,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89600  Ämmänsaari (Suomussalmi),1467112078,4988,3,52,22187,95447127,1990,1,3,1,1882
89610,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89610  Jumaliskylä (Suomussalmi),26433591,53,2,58,20474,1003246,29,1,2,0,0
89640,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89640  Pesiökylä (Suomussalmi),60166055,98,2,46,21846,1791365,67,1,1,0,0
89660,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89660  Takalo (Suomussalmi),221133737,103,0,54,18509,1665765,84,0,1,0,0
89670,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89670  Näljänkä (Suomussalmi),422294695,193,0,59,17749,3247977,163,0,1,0,16
89680,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89680  Vaaranniva (Suomussalmi),167150490,91,1,61,17443,1517557,75,0,1,0,0
89730,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89730  Ahjola (Suomussalmi),99064664,28,0,,,,26,0,1,0,11
89740,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89740  Kianta (Suomussalmi),117331367,50,0,59,19685,944857,53,0,1,0,0
89760,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89760  Piispajärvi-Peranka-Kaikkoinen (Suomussalmi),303459932,79,0,58,18051,1335787,79,0,1,0,0
89770,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89770  Peranka (Suomussalmi),184175011,39,0,58,17252,621055,47,0,1,0,0
89780,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89780  Kaikkonen (Suomussalmi),109566933,60,1,59,20960,1215668,50,0,1,0,0
89800,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89800  Suomussalmi Keskus (Suomussalmi),1217180387,1346,1,50,21697,24474371,715,1,2,0,87
89830,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89830  Ala-Vuokki (Suomussalmi),60069078,43,1,67,16876,725686,38,1,1,0,0
89840,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89840  Ylä-Vuokki (Suomussalmi),430132965,55,0,64,16639,915148,89,0,1,0,20
89920,Oulu,Kainuu,Kehys-Kainuu,Suomussalmi,89920  Ruhtinansalmi (Suomussalmi),936853515,305,0,60,19270,5549751,348,0,1,0,77
90100,Oulu,Northern Ostrobothnia,Oulu,Oulu,90100  Oulu Keskus (Oulu),1681017,8509,5062,43,24648,195679048,519,309,16,8011,13467
90120,Oulu,Northern Ostrobothnia,Oulu,Oulu,90120  Heinäpää (Oulu),1205556,7074,5868,41,21551,141375549,250,207,28,792,955
90130,Oulu,Northern Ostrobothnia,Oulu,Oulu,90130  Raksila (Oulu),2235693,6303,2819,42,22926,131090980,288,129,22,1692,3782
90140,Oulu,Northern Ostrobothnia,Oulu,Oulu,90140  Karjasilta (Oulu),1579474,3358,2126,45,25908,74666866,636,403,5,1951,3082
90150,Oulu,Northern Ostrobothnia,Oulu,Oulu,90150  Höyhtyä (Oulu),2992777,5894,1969,41,23730,116610399,806,269,7,281,841
90220,Oulu,Northern Ostrobothnia,Oulu,Oulu,90220  Kontinkangas (Oulu),1054338,617,585,35,18830,10300239,55,52,11,9204,9704
90230,Oulu,Northern Ostrobothnia,Oulu,Oulu,90230  Värttö-Maikkula (Oulu),4015462,7255,1807,42,29836,177883964,1396,348,5,598,2400
90240,Oulu,Northern Ostrobothnia,Oulu,Oulu,90240  Iinatti (Oulu),8774323,6157,702,41,27195,134152761,1474,168,4,170,1491
90250,Oulu,Northern Ostrobothnia,Oulu,Oulu,90250  Kaukovainio (Oulu),3541909,6776,1913,40,20198,117833883,320,90,21,556,1969
90310,Oulu,Northern Ostrobothnia,Oulu,Oulu,90310  Madekoski (Oulu),81657078,2734,33,37,29397,57030139,931,11,3,2,175
90400,Oulu,Northern Ostrobothnia,Oulu,Oulu,90400  Äimärautio (Oulu),5713627,1600,280,35,22225,33938090,293,51,5,1306,7463
90410,Oulu,Northern Ostrobothnia,Oulu,Oulu,90410  Kaakkuri (Oulu),10072272,4137,411,38,29108,90817591,1191,118,3,168,1690
90420,Oulu,Northern Ostrobothnia,Oulu,Oulu,90420  Metsokangas (Oulu),9676614,11040,1141,30,29184,214271621,1793,185,6,148,1432
90440,Oulu,Northern Ostrobothnia,Oulu,Kempele,90440  Kempele Keskus (Kempele),39051845,9426,241,41,25882,186067520,2550,65,4,117,4568
90450,Oulu,Northern Ostrobothnia,Oulu,Kempele,90450  Honkanen (Kempele),46875586,8676,185,33,29643,170773717,2310,49,4,30,1423
90460,Oulu,Northern Ostrobothnia,Oulu,Oulunsalo,90460  Oulunsalo Keskus (Oulu),52933970,8775,166,36,27893,169281491,2393,45,4,45,2371
90470,Oulu,Northern Ostrobothnia,Oulu,Oulunsalo,90470  Varjakka (Oulu),28239216,1145,41,36,28542,21349325,456,16,3,4,114
90480,Oulu,Northern Ostrobothnia,Oulu,Hailuoto,90480  Hailuoto (Hailuoto),200246235,954,5,52,23850,19175185,704,4,1,1,213
90500,Oulu,Northern Ostrobothnia,Oulu,Oulu,90500  Tuira (Oulu),1897809,8593,4528,44,21449,167469890,313,165,27,836,1587
90510,Oulu,Northern Ostrobothnia,Oulu,Oulu,90510  Hietasaari (Oulu),4192418,1879,448,41,27212,44409813,270,64,7,121,509
90520,Oulu,Northern Ostrobothnia,Oulu,Oulu,90520  Taskila-Toppila (Oulu),3718174,6676,1796,35,21852,124906052,706,190,9,217,807
90530,Oulu,Northern Ostrobothnia,Oulu,Oulu,90530  Välivainio (Oulu),2283165,5684,2490,40,21221,109267726,648,284,9,732,1671
90540,Oulu,Northern Ostrobothnia,Oulu,Oulu,90540  Kuivasjärvi (Oulu),28198919,12176,432,31,30441,239450306,2626,93,5,39,1103
90550,Oulu,Northern Ostrobothnia,Oulu,Oulu,90550  Pyykösjärvi-Puolivälikangas (Oulu),2278435,4262,1871,44,22798,80247201,509,223,8,108,246
90560,Oulu,Northern Ostrobothnia,Oulu,Oulu,90560  Koskela-Oulu (Oulu),1579501,2975,1884,43,22324,55386292,468,296,6,188,297
90570,Oulu,Northern Ostrobothnia,Oulu,Oulu,90570  Kaijonharju-Linnanmaa (Oulu),5704168,7963,1396,32,18561,129964126,651,114,12,589,3361
90580,Oulu,Northern Ostrobothnia,Oulu,Oulu,90580  Rajakylä (Oulu),3434389,4378,1275,42,22268,80055231,739,215,6,170,585
90590,Oulu,Northern Ostrobothnia,Oulu,Oulu,90590  Teknologiakylä (Oulu),929852,19,20,,,,50,54,0,5921,5506
90600,Oulu,Northern Ostrobothnia,Oulu,Oulu,90600  Oulun rahtiterminaali (Oulu),159674,0,0,0,0,0,4,25,0,3106,496
90620,Oulu,Northern Ostrobothnia,Oulu,Oulu,90620  Rusko-Heikinharju (Oulu),15836331,510,32,43,23547,9442478,692,44,1,293,4647
90630,Oulu,Northern Ostrobothnia,Oulu,Oulu,90630  Korvensuora (Oulu),28886725,7643,265,35,28134,153666619,1736,60,4,34,971
90650,Oulu,Northern Ostrobothnia,Oulu,Oulu,90650  Haapalehto (Oulu),8419427,10215,1213,42,28037,227857827,2323,276,4,193,1628
90660,Oulu,Northern Ostrobothnia,Oulu,Oulu,90660  Sanginsuu (Oulu),144663656,625,4,46,29319,14513007,383,3,2,1,194
90670,Oulu,Northern Ostrobothnia,Oulu,Oulu,90670  Hiukkavaara (Oulu),23385399,4176,179,27,30159,83118744,886,38,5,6,146
