Site_ID,Vendor,Longitude,Latitude,Type,Total_Sites,Swapped_Sites,Swapped_5G
2G20243,H,24.812833,60.178877,GUL,1,1,0
2G20244,H,24.752871,60.199252,GULN,1,1,1
2G20247,E,24.731471,60.326160,GUL,1,0,0
2G20248,H,24.786349,60.196734,GUL,1,1,0
2G20249,H,24.727923,60.202546,GUL,1,1,0
2G20250,E,24.754558,60.224459,GUL,1,0,0
2G20251,H,24.819222,60.212226,GULN,1,1,1
2G20252,H,24.767870,60.211937,GULN,1,1,1
2G20253,E,24.677593,60.169354,GUL,1,0,0
2G20254,H,24.784254,60.223251,GULN,1,1,1
2G20258,E,24.460439,60.107901,GUL,1,0,0
2G20259,E,24.449986,60.272466,GUL,1,0,0
2G20260,E,24.379150,60.087989,GUL,1,0,0
2G20261,E,24.344078,60.027541,GUL,1,0,0
2G20262,E,24.354674,60.092892,GUL,1,0,0
2G20263,E,24.552031,60.166374,GUL,1,0,0
2G20305,E,24.927921,60.171888,GUL,1,0,0
2G20306,E,24.953728,60.171741,GULN,1,0,0
2G20307,E,24.938214,60.159833,GULN,1,0,0
2G20308,E,24.925873,60.164626,GUL,1,0,0
2G20310,H,24.959449,60.172512,GULN,1,1,1
2G20311,H,24.928134,60.197131,GULN,1,1,1
2G20312,H,24.936661,60.193213,GULN,1,1,1
2G20313,E,24.941928,60.166717,GUL,1,0,0
2G20314,H,24.969352,60.214466,GUL,1,1,0
2G20315,H,24.928441,60.175943,GUL,1,1,0
2G20316,E,24.938649,60.169280,GULN,1,0,0
2G20317,E,24.864902,60.157064,GUL,1,0,0
2G20320,H,24.918713,60.183501,GULN,1,1,1
2G20321,H,24.920891,60.200970,GULN,1,1,1
2G20322,H,24.949334,60.177153,GULN,1,1,1
2G20323,H,24.939677,60.162371,GULN,1,1,1
2G20325,E,24.939306,60.168294,GU,1,0,0
2G20326,H,24.953441,60.185336,GULN,1,1,1
2G20330,E,24.858510,60.165566,GULN,1,0,0
2G20335,H,24.950269,60.205550,GULN,1,1,1
2G20336,H,24.895298,60.191485,GULN,1,1,1
2G20337,E,24.925323,60.167357,GUL,1,0,0
2G20338,E,24.937904,60.172538,GULN,1,0,0
2G20340,E,24.954234,60.174049,GULN,1,0,0
2G20341,E,24.911587,60.159416,GUL,1,0,0
2G20342,E,24.939525,60.167668,GUL,1,0,0
2G20343,E,24.974438,60.166832,GUL,1,0,0
2G20344,H,24.929721,60.165351,LN,1,1,1
2G20345,H,24.935771,60.198768,GUL,1,1,0
2G20346,H,24.931782,60.170691,GULN,1,1,1
2G20347,H,24.972572,60.197980,GULN,1,1,1
2G20348,H,24.916306,60.207257,GUL,1,1,0
2G20352,H,24.952504,60.182142,GULN,1,1,1
2G20354,E,24.936009,60.163661,GUL,1,0,0
2G20355,E,24.944831,60.166403,GUL,1,0,0
2G20356,H,24.945542,60.172342,GUL,1,1,0
2G20357,E,24.946982,60.169490,GUL,1,0,0
2G20358,E,24.880164,60.199867,GUL,1,0,0
2G20359,E,24.944195,60.165046,GUL,1,0,0
2G20361,E,24.942625,60.164213,GUL,1,0,0
2G20365,H,24.961515,60.184423,GULN,1,1,1
2G20366,H,24.934450,60.168981,GUL,1,1,0
2G20367,H,24.929335,60.177201,GUL,1,1,0
2G20368,H,24.940850,60.183937,GULN,1,1,1
2G20369,H,24.967796,60.203152,GULN,1,1,1
2G20370,H,24.906528,60.190765,GULN,1,1,1
2G20371,E,24.932610,60.166123,GUL,1,0,0
2G20372,E,24.887273,60.151046,GUL,1,0,0
2G20374,H,25.030435,60.275250,GULN,1,1,1
2G20376,H,25.117513,60.204976,GULN,1,1,1
2G20377,H,25.086061,60.234389,GULN,1,1,1
2G20378,H,25.115234,60.239980,GULN,1,1,1
2G20379,H,25.038359,60.199374,GULN,1,1,1
2G20380,H,25.129682,60.217219,GULN,1,1,1
2G20381,H,25.042653,60.169681,GUL,1,1,0
2G20383,H,24.999356,60.232778,GULN,1,1,1
2G20385,H,25.058631,60.253229,GUL,1,1,0
2G20386,H,25.078050,60.210508,GULN,1,1,1
2G20387,H,24.963419,60.219028,GULN,1,1,1
2G20389,E,24.890188,60.259820,GUL,1,0,0
2G20390,H,24.896529,60.212558,GULN,1,1,1
2G20391,H,25.079608,60.257935,GULN,1,1,1
2G20392,H,25.028431,60.261676,GULN,1,1,1
2G20393,H,24.882210,60.229702,GULN,1,1,1
2G20394,H,25.117562,60.198779,GULN,1,1,1
2G20395,H,25.080516,60.163049,GUL,1,1,0
2G20396,H,24.879688,60.214509,GULN,1,1,1
2G20398,H,25.068029,60.224087,GULN,1,1,1
2G20399,H,25.059404,60.191294,GULN,1,1,1
2G20400,H,25.047080,60.164950,GULN,1,1,1
2G20401,H,24.949937,60.255098,GULN,1,1,1
2G20403,H,24.867167,60.250533,GULN,1,1,1
2G20404,H,25.025957,60.283832,GULN,1,1,1
2G20405,H,25.115424,60.195156,GUL,1,1,0
2G20406,E,24.929723,60.220015,GULN,1,0,0
2G20407,H,24.837967,60.249099,GULN,1,1,1
2G20409,H,24.940901,60.208171,GULN,1,1,1
2G20411,H,24.858195,60.207499,GULN,1,1,1
2G20412,H,24.885635,60.249149,GULN,1,1,1
2G20413,H,25.012003,60.262508,GULN,1,1,1
2G20414,H,25.005263,60.245531,GULN,1,1,1
2G20415,H,25.044455,60.195781,GULN,1,1,1
2G20416,H,24.857566,60.251708,GULN,1,1,1
2G20417,H,25.073116,60.264757,GULN,1,1,1
2G20418,H,24.875886,60.235897,GULN,1,1,1
2G20419,H,25.127622,60.237524,GULN,1,1,1
2G20420,H,24.848831,60.251252,GULN,1,1,1
2G20421,H,24.930569,60.251555,GULN,1,1,1
2G20422,H,25.055454,60.200128,GULN,1,1,1
2G20423,H,24.984862,60.217047,GULN,1,1,1
2G20424,H,25.054472,60.225253,GUL,1,1,0
2G20425,H,25.084853,60.237138,GUL,1,1,0
2G20426,E,25.027085,60.197823,GUL,1,0,0
2G20427,H,25.125795,60.205623,GULN,1,1,1
2G20428,H,24.984048,60.220600,GULN,1,1,1
2G20429,E,24.997076,60.228701,GULN,1,0,0
2G20430,H,25.003281,60.230591,GUL,1,1,0
2G20431,H,25.009117,60.234721,GULN,1,1,1
2G20432,H,24.904807,60.212106,GULN,1,1,1
2G20433,E,24.949409,60.158310,GUL,1,0,0
2G20441,H,25.100634,60.481530,GULN,1,1,1
2G20443,H,25.012875,60.227242,GUL,1,1,0
2G20444,E,25.055601,60.218076,GULN,1,0,0
2G20447,H,25.016860,60.240495,GUL,1,1,0
2G20451,E,24.413936,60.991867,GL,1,0,0
2G20452,E,24.475649,60.958805,GUL,1,0,0
2G20454,E,24.504996,60.975430,GUL,1,0,0
2G20455,E,24.132490,61.100295,GUL,1,0,0
2G20461,E,25.853011,62.252040,GUL,1,0,0
2G20462,E,25.793380,62.266069,GULN,1,0,0
2G20464,E,25.780762,62.206016,GUL,1,0,0
2G20465,E,25.762755,62.260835,GUL,1,0,0
2G20466,E,25.739457,62.229330,GUL,1,0,0
2G20468,E,25.678343,62.231733,GULN,1,0,0
2G20469,E,25.743015,62.227037,GULN,1,0,0
2G20470,E,25.768242,62.136267,GUL,1,0,0
2G20471,E,26.895872,60.517798,GUL,1,0,0
2G20472,E,27.168172,60.539990,GUL,1,0,0
2G20474,E,26.932857,60.459479,GUL,1,0,0
2G20475,E,26.945672,60.461101,GUL,1,0,0
2G20476,E,26.883167,60.454775,GUL,1,0,0
2G20477,E,26.912386,60.533334,GUL,1,0,0
2G20483,E,26.736861,60.883744,GUL,1,0,0
2G20484,E,26.748106,60.906201,GUL,1,0,0
2G20485,E,26.711777,60.866688,GUL,1,0,0
2G20486,E,26.709907,60.849589,GUL,1,0,0
2G20491,E,23.998216,60.180129,GUL,1,0,0
2G20492,E,24.066669,60.261385,GUL,1,0,0
2G20494,E,24.146507,60.372360,GUL,1,0,0
2G20496,E,24.262763,60.339793,GUL,1,0,0
2G20501,H,25.619586,60.973996,GULN,1,1,1
2G20503,E,25.720094,60.991599,GULN,1,0,0
2G20504,H,25.609629,60.938838,GUL,1,1,0
2G20505,H,25.663451,60.962091,GULN,1,1,1
2G20507,H,25.676444,61.018321,GULN,1,1,1
2G20508,E,25.628962,60.832127,GUL,1,0,0
2G20509,E,25.950900,60.939863,GUL,1,0,0
2G20510,E,25.487965,60.985460,GUL,1,0,0
2G20511,E,25.681799,60.989138,GULN,1,0,0
2G20512,H,25.654962,60.997780,GULN,1,1,1
2G20515,E,24.860228,60.618382,GUL,1,0,0
2G20516,E,24.967123,60.551369,GUL,1,0,0
2G20517,E,24.826838,60.621198,GUL,1,0,0
2G20518,H,24.847408,60.635502,GULN,1,1,1
2G20519,E,24.801257,60.757218,GUL,1,0,0
2G20520,H,24.834505,60.642479,GULN,1,1,1
2G20521,H,24.837083,60.609477,GULN,1,1,1
2G20522,E,24.629389,60.813546,GUL,1,0,0
2G20523,H,24.859210,60.629741,GULN,1,1,1
2G20524,E,24.757327,60.744113,GUL,1,0,0
2G20525,E,24.763433,60.724671,GUL,1,0,0
2G20532,E,25.472227,65.013434,GUL,1,0,0
2G20534,E,25.431093,65.006303,GUL,1,0,0
2G20536,E,25.419948,65.066713,GUL,1,0,0
2G20537,E,25.442764,64.940325,GUL,1,0,0
2G20539,E,25.464104,65.007427,GUL,1,0,0
2G20540,E,25.356955,65.173421,GUL,1,0,0
2G20551,E,23.138736,60.382484,GUL,1,0,0
2G20561,H,23.733571,61.501338,GULN,1,1,1
2G20562,H,23.689483,61.507840,GULN,1,1,1
2G20563,E,24.447598,60.863631,GUL,1,0,0
2G20564,H,23.944124,61.529922,GULN,1,1,1
2G20565,E,23.976950,61.482032,GULN,1,0,0
2G20566,E,23.708883,61.501346,GULN,1,0,0
2G20567,H,23.772412,61.490143,GULN,1,1,1
2G20568,E,23.900244,61.497423,GUL,1,0,0
2G20569,H,23.890659,61.466154,GULN,1,1,1
2G20570,H,23.601464,61.519035,GUL,1,1,0
2G20573,H,23.511099,61.488473,GULN,1,1,1
2G20575,H,23.767843,61.409196,GULN,1,1,1
2G20576,H,23.758608,61.496365,GULN,1,1,1
2G20577,H,23.796213,61.495565,GULN,1,1,1
2G20578,H,23.559871,61.481886,GUL,1,1,0
2G20581,E,24.081643,61.461909,GULN,1,0,0
2G20583,H,23.746045,61.494430,GULN,1,1,1
2G20584,H,23.669348,61.515679,GULN,1,1,1
2G20585,H,23.675211,61.524179,GUL,1,1,0
2G20587,H,23.863435,61.448172,GUL,1,1,0
2G20588,E,23.914573,61.463805,GULN,1,0,0
2G20589,H,23.865976,61.457997,GUL,1,1,0
2G20590,H,23.864093,61.484557,GULN,1,1,1
2G20591,H,23.659158,61.505635,GULN,1,1,1
2G20592,H,23.777014,61.497260,GULN,1,1,1
2G20593,E,23.773977,61.206357,GUL,1,0,0
2G20594,E,24.031112,61.266575,GUL,1,0,0
2G20595,E,24.020845,61.282961,GUL,1,0,0
2G20596,E,24.037079,61.259294,GUL,1,0,0
2G20598,E,23.886071,61.179709,GUL,1,0,0
2G20601,E,25.093687,60.276900,GUL,1,0,0
2G20605,E,24.903251,60.287323,GULN,1,0,0
2G20606,H,24.972875,60.271707,GULN,1,1,1
2G20608,E,24.890364,60.302020,GULN,1,0,0
2G20610,H,25.104858,60.272309,GULN,1,1,1
2G20612,H,25.120922,60.285102,GULN,1,1,1
2G20614,H,24.961782,60.297117,GULN,1,1,1
2G20615,E,24.853290,60.285267,GULN,1,0,0
2G20616,E,25.080290,60.329590,GULN,1,0,0
2G20617,H,25.087911,60.296217,GULN,1,1,1
2G20618,H,24.849579,60.278426,GULN,1,1,1
2G20623,E,25.061512,60.344756,GUL,1,0,0
2G20624,E,24.786943,60.250324,GUL,1,0,0
2G20625,H,25.100909,60.340394,GULN,1,1,1
2G20627,H,25.072846,60.476003,GULN,1,1,1
2G20628,E,25.036114,60.400338,GUL,1,0,0
2G20629,E,24.822369,60.402205,GUL,1,0,0
2G20631,E,24.747526,60.510677,GUL,1,0,0
2G20632,H,25.101146,60.413918,GULN,1,1,1
2G20633,H,25.092463,60.377357,GULN,1,1,1
2G20634,E,24.948664,60.494647,GUL,1,0,0
2G20635,E,24.902387,60.406624,GUL,1,0,0
2G20637,H,25.171067,60.251691,GUL,1,1,0
2G20639,E,25.666327,60.409291,GUL,1,0,0
2G20640,E,25.611252,60.383503,GUL,1,0,0
2G20641,E,25.699525,60.384484,GUL,1,0,0
2G20642,E,25.703915,60.397270,GUL,1,0,0
2G20643,E,25.707817,60.417871,GUL,1,0,0
2G20645,H,24.986089,60.292952,GULN,1,1,1
2G20647,E,25.663468,60.394445,GUL,1,0,0
2G20650,H,24.947098,60.199393,GULN,1,1,1
2G20652,E,24.963763,60.165438,GULN,1,0,0
2G20653,E,24.904991,60.161109,GUL,1,0,0
2G20657,H,25.109496,60.464044,GUL,1,1,0
2G20658,H,25.003994,60.248566,GULN,1,1,1
2G20664,H,24.936733,60.203265,GULN,1,1,1
2G20665,H,25.078574,60.226233,GULN,1,1,1
2G20675,H,24.943333,60.169331,GULN,1,1,1
2G20678,H,25.323765,60.303524,GULN,1,1,1
2G20701,H,24.921892,60.164024,LN,1,1,1
2G20702,H,25.084829,60.212169,GULN,1,1,1
2G20704,H,25.115732,60.223443,GULN,1,1,1
2G20705,H,25.136441,60.209455,GULN,1,1,1
2G20707,H,24.855112,60.268509,GUL,1,1,0
2G21001,E,25.515406,65.007048,GUL,1,0,0
2G21015,E,25.566881,65.221269,GUL,1,0,0
2G21016,E,25.816034,64.645074,GUL,1,0,0
2G21025,E,25.397809,63.406494,UL,1,0,0
2G21026,E,25.346237,63.407942,UL,1,0,0
2G21027,E,25.480208,65.006676,UL,1,0,0
2G21031,E,25.532021,65.044071,UL,1,0,0
2G21038,E,25.585422,65.050671,GUL,1,0,0
2G21055,E,25.460590,65.011340,GUL,1,0,0
2G21059,E,25.620336,65.003001,GUL,1,0,0
2G21061,E,25.518632,65.007412,L,1,0,0
2G21066,E,25.480994,65.024580,GUL,1,0,0
2G21072,E,25.435554,64.813530,GUL,1,0,0
2G21077,E,25.465418,65.027060,GU,1,0,0
2G21081,E,25.678918,64.775768,GUL,1,0,0
2G21082,E,26.260088,64.588494,GUL,1,0,0
2G21090,E,25.457218,65.072335,U,1,0,0
2G21097,E,24.561054,64.694525,GUL,1,0,0
2G21501,E,25.802746,62.227619,GUL,1,0,0
2G21506,E,27.397508,62.847008,GUL,1,0,0
2G21508,E,27.634342,62.879540,GUL,1,0,0
2G21509,E,26.072528,61.718111,GUL,1,0,0
2G21510,E,27.787957,63.151736,GUL,1,0,0
2G21511,E,27.677922,62.891814,GU,1,0,0
2G21513,E,27.668726,62.881921,GUL,1,0,0
2G21514,E,27.611537,62.864561,GUL,1,0,0
2G21517,E,25.759884,62.244461,GUL,1,0,0
2G21518,E,25.691962,62.201158,GUL,1,0,0
2G21519,E,27.648368,62.897679,GU,1,0,0
2G21520,E,27.675783,62.890369,GUL,1,0,0
2G21526,E,27.653408,62.894263,U,1,0,0
2G21527,E,26.799761,62.009922,UL,1,0,0
2G21529,E,27.683780,62.892521,U,1,0,0
2G21531,E,27.667829,62.890919,GUL,1,0,0
2G21532,E,25.735261,62.237641,GUL,1,0,0
2G21533,E,25.259299,62.704514,GUL,1,0,0
2G21536,E,26.344897,63.179741,GUL,1,0,0
2G21537,E,25.724778,62.246163,GUL,1,0,0
2G21538,E,27.675591,62.819560,GUL,1,0,0
2G21539,E,27.703056,62.867823,GUL,1,0,0
2G21540,E,27.655836,62.901719,GUL,1,0,0
2G21544,E,26.061625,62.282862,GUL,1,0,0
2G21547,E,27.754532,63.158478,GUL,1,0,0
2G21548,E,27.676673,62.911925,GUL,1,0,0
2G21551,E,25.712739,62.286963,GUL,1,0,0
2G21556,E,25.860452,63.074802,GUL,1,0,0
2G21557,E,27.702333,62.917338,GUL,1,0,0
2G21559,E,27.640035,63.073962,GUL,1,0,0
2G21560,E,25.835831,62.236232,GULN,1,0,0
2G21561,E,25.695477,62.139237,UL,1,0,0
2G21562,E,25.632890,62.399201,GUL,1,0,0
2G21563,E,27.377207,63.092452,GUL,1,0,0
2G21564,E,25.188557,61.865703,GUL,1,0,0
2G21565,E,25.770450,62.226547,GULN,1,0,0
2G21566,E,25.751851,62.162164,UL,1,0,0
2G23985,H,25.656813,60.403143,GULN,1,1,1
2G25004,H,22.396459,60.425815,GULN,1,1,1
2G25009,E,24.865207,60.786255,U,1,0,0
2G25010,E,23.414815,60.774183,GUL,1,0,0
2G25011,E,23.381837,61.313232,U,1,0,0
2G25012,E,24.413937,60.991868,U,1,0,0
2G25013,E,23.957976,61.280757,GUL,1,0,0
2G25018,E,25.703755,62.214376,GULN,1,0,0
2G25020,E,26.707440,60.877847,GL,1,0,0
2G25021,E,27.088679,60.656554,U,1,0,0
2G25024,E,27.057122,61.620752,U,1,0,0
2G30041,E,25.784211,62.227341,GUL,1,0,0
2G30042,H,24.717516,60.209221,ULN,1,1,1
2G30043,E,23.502523,59.892719,GUL,1,0,0
2G30047,E,27.690842,62.889183,GUL,1,0,0
2G30049,E,21.468824,61.146290,GUL,1,0,0
2G30050,E,26.781800,60.920347,GUL,1,0,0
2G30056,E,24.514384,64.670628,GUL,1,0,0
2G30057,E,24.454167,64.677514,GUL,1,0,0
2G30060,E,25.368551,64.792588,GUL,1,0,0
2G30061,E,25.373185,65.154203,GUL,1,0,0
2G30062,E,25.523574,65.002435,UL,1,0,0
2G30063,E,24.042086,60.042942,UL,1,0,0
2G30064,E,23.220374,60.006640,UL,1,0,0
2G30068,E,25.720193,62.293468,GUL,1,0,0
2G30070,E,25.469084,65.012352,GUL,1,0,0
2G30071,E,25.472665,65.011329,GUL,1,0,0
2G30072,E,25.320079,65.180561,UL,1,0,0
2G30073,E,27.261910,61.654957,GUL,1,0,0
2G30075,E,24.683748,62.255806,UL,1,0,0
2G30081,E,23.146472,60.391383,GUL,1,0,0
2G30082,H,25.021167,60.211779,UL,1,1,0
2G30084,E,25.085505,60.423879,GULN,1,0,0
2G30087,H,25.015467,60.207052,ULN,1,1,1
2G30088,H,24.378576,61.061592,GULN,1,1,1
2G30090,E,23.129945,60.396405,GUL,1,0,0
2G30091,E,23.574220,60.535978,GUL,1,0,0
2G30092,E,23.864046,60.506749,GUL,1,0,0
2G30093,E,23.639660,60.077594,GUL,1,0,0
2G30094,E,21.863924,61.471202,UL,1,0,0
2G30095,E,21.836638,61.513544,GUL,1,0,0
2G30097,E,24.616129,60.139831,GUL,1,0,0
2G30098,E,25.365222,64.138426,GUL,1,0,0
2G30100,E,25.374081,60.671360,UL,1,0,0
2G30101,H,25.090020,60.220764,UL,1,1,0
2G30102,E,21.652087,61.360917,UL,1,0,0
2G30104,E,22.843968,62.778057,UL,1,0,0
2G30105,E,22.708087,62.756896,GUL,1,0,0
2G30106,E,25.044476,60.295109,U,1,0,0
2G30108,H,24.806547,60.238766,GULN,1,1,1
2G30109,E,24.386252,60.111397,UL,1,0,0
2G30110,E,24.895318,60.625702,UL,1,0,0
2G30113,E,26.905917,60.514447,GUL,1,0,0
2G30114,E,24.059753,61.269787,U,1,0,0
2G30115,E,21.705584,61.482449,GUL,1,0,0
2G30116,E,23.060201,60.852045,GUL,1,0,0
2G30119,E,24.855552,60.321708,GUL,1,0,0
2G30121,E,25.554154,64.911139,UL,1,0,0
2G30123,H,24.905485,60.188170,GUL,1,1,0
2G30124,H,22.689208,60.457142,GULN,1,1,1
2G30127,E,25.003764,64.498427,GUL,1,0,0
2G30128,H,24.842100,60.223918,GULN,1,1,1
2G30133,H,24.739959,60.190490,GULN,1,1,1
2G30137,E,24.853291,60.285268,U,1,0,0
2G30139,E,26.855259,60.484189,GUL,1,0,0
2G30140,E,25.146082,61.906550,UL,1,0,0
2G30142,E,21.645706,63.109355,GUL,1,0,0
2G30148,E,22.388871,61.944993,GUL,1,0,0
2G30149,E,25.315738,60.628755,UL,1,0,0
2G30150,H,24.986019,60.407817,GULN,1,1,1
2G30152,E,24.146397,63.914247,GUL,1,0,0
2G30154,E,27.725949,63.118902,GUL,1,0,0
2G30155,E,24.842844,60.309817,GULN,1,0,0
2G30156,E,25.495730,65.007956,U,1,0,0
2G30158,E,24.059906,61.976095,GUL,1,0,0
2G30163,H,25.081096,60.219420,UL,1,1,0
2G30164,H,24.957268,60.182952,GULN,1,1,1
2G30165,E,25.586573,61.009266,GUL,1,0,0
2G30166,E,25.269619,60.629738,UL,1,0,0
2G30167,E,25.335576,60.639312,UL,1,0,0
2G30168,H,25.101029,60.475411,GULN,1,1,1
2G30170,H,25.005762,60.191909,GULN,1,1,1
2G30171,H,24.906294,60.257857,UL,1,1,0
2G30172,H,24.875948,60.197823,GULN,1,1,1
2G30178,H,25.019106,60.261025,ULN,1,1,1
2G30179,E,26.324766,60.377181,GUL,1,0,0
2G30217,E,22.830284,62.761183,GUL,1,0,0
2G30218,E,25.513738,61.584873,UL,1,0,0
2G30219,E,23.182787,63.830709,GUL,1,0,0
2G30221,H,23.748178,61.503170,GULN,1,1,1
2G30227,E,24.906294,60.257857,U,1,0,0
2G30231,H,22.238759,60.443188,GULN,1,1,1
2G30233,E,25.911174,62.237687,UL,1,0,0
2G30235,E,26.864428,60.484468,GUL,1,0,0
2G30236,E,25.516760,60.985133,GUL,1,0,0
2G30237,E,24.530226,63.904287,GUL,1,0,0
2G30238,H,21.619154,63.092582,GULN,1,1,1
2G30239,E,27.099741,62.362535,GUL,1,0,0
2G30240,E,24.220983,61.074070,UL,1,0,0
2G30241,H,24.967152,60.232207,GULN,1,1,1
2G30242,E,24.949655,60.160146,GUL,1,0,0
2G30243,H,25.299274,60.633836,GULN,1,1,1
2G30245,E,25.806012,65.112477,GUL,1,0,0
2G30246,E,24.565579,60.158440,GUL,1,0,0
2G30248,H,22.249909,60.451245,GULN,1,1,1
2G30273,E,24.823440,60.184578,L,1,0,0
2G30351,E,24.968670,60.316480,U,1,0,0
2G30352,E,25.539784,64.902096,UL,1,0,0
2G30353,E,27.605912,62.824285,U,1,0,0
2G30354,E,25.732709,62.233784,GUL,1,0,0
2G30357,E,21.498446,61.123480,GUL,1,0,0
2G30358,H,21.488927,61.125989,GULN,1,1,1
2G30360,E,21.724693,63.104468,GUL,1,0,0
2G30362,E,24.844272,60.221645,U,1,0,0
2G30364,E,25.046197,60.149479,GULN,1,0,0
2G30365,E,24.647593,60.931468,GUL,1,0,0
2G30366,H,26.029077,61.190536,GULN,1,1,1
2G30368,E,26.682916,60.875062,UL,1,0,0
2G30371,E,24.927524,60.294288,U,1,0,0
2G30373,H,22.171477,60.448552,GULN,1,1,1
2G30374,E,24.656294,60.144671,GUL,1,0,0
2G30377,E,27.639057,62.849512,GUL,1,0,0
2G30380,H,25.344804,65.171412,GULN,1,1,1
2G30382,E,26.836126,61.953840,UL,1,0,0
2G30383,E,23.768961,61.467248,ULN,1,0,0
2G30384,E,22.610184,62.292203,GUL,1,0,0
2G30385,E,22.648069,61.830150,GUL,1,0,0
2G30387,H,23.677047,61.523658,UL,1,1,0
2G30388,E,23.685070,61.527195,UL,1,0,0
2G30392,H,23.561032,61.553552,GULN,1,1,1
2G30393,E,26.711063,60.872414,UL,1,0,0
2G30394,E,27.673419,62.883362,GUL,1,0,0
2G30397,E,25.468625,65.092187,UL,1,0,0
2G30398,E,27.653408,62.894263,U,1,0,0
2G30400,E,27.192741,60.567521,GUL,1,0,0
2G30403,E,25.367107,64.955886,UL,1,0,0
2G30404,H,24.925116,60.178347,GUL,1,1,0
2G30405,E,24.671500,60.915483,GUL,1,0,0
2G30406,E,24.814044,60.249606,UL,1,0,0
2G30407,E,27.190950,62.299966,UL,1,0,0
2G30408,E,27.289112,61.668790,GUL,1,0,0
2G30409,E,27.304491,61.717260,GUL,1,0,0
2G30410,H,24.930690,60.173728,GULN,1,1,1
2G30412,E,25.657731,60.991325,GUL,1,0,0
2G30414,H,22.186812,60.456267,GUL,1,1,0
2G30415,E,25.009773,61.086712,GUL,1,0,0
2G30416,E,24.500423,61.016224,GUL,1,0,0
2G30418,H,22.199402,60.490075,GUL,1,1,0
2G30419,E,21.637822,61.172854,GUL,1,0,0
2G30420,E,24.081907,60.243581,GUL,1,0,0
2G30421,E,23.533296,60.004403,UL,1,0,0
2G30422,E,21.765540,61.473721,U,1,0,0
2G30423,E,24.936125,60.165846,GUL,1,0,0
2G30425,H,24.033820,61.453832,GULN,1,1,1
2G30427,E,26.045418,61.666953,GUL,1,0,0
2G30428,H,25.649034,60.981926,GULN,1,1,1
2G30429,H,25.013315,60.204695,ULN,1,1,1
2G30435,E,25.018687,60.170744,GUL,1,0,0
2G30436,H,25.135930,60.223863,ULN,1,1,1
2G30438,E,25.390165,65.116925,UL,1,0,0
2G30440,E,25.322752,60.637302,GUL,1,0,0
2G30441,E,25.610226,60.339885,GUL,1,0,0
2G30442,E,22.648655,60.206949,GUL,1,0,0
2G30443,E,25.569968,60.992686,U,1,0,0
2G30444,E,27.126919,62.369730,GUL,1,0,0
2G30447,E,24.807655,60.225707,U,1,0,0
2G30450,H,25.107377,60.255622,GULN,1,1,1
2G30451,E,21.757228,61.497137,UL,1,0,0
2G30454,H,24.736435,60.175654,GULN,1,1,1
2G30455,H,25.632491,60.984130,GULN,1,1,1
2G30458,E,26.020706,61.590189,GUL,1,0,0
2G30460,E,24.147336,63.034908,GUL,1,0,0
2G30461,E,25.590741,65.034863,UL,1,0,0
2G30463,E,23.652480,60.077632,GUL,1,0,0
2G30465,H,25.046276,60.279813,GUL,1,1,0
2G30466,H,23.840174,61.495091,ULN,1,1,1
2G30467,H,23.688047,61.454530,GUL,1,1,0
2G30468,E,25.461527,64.994343,U,1,0,0
2G30471,H,25.693987,60.975473,GULN,1,1,1
2G30472,E,24.233964,60.391556,UL,1,0,0
2G30473,E,26.554856,62.978627,GUL,1,0,0
2G30474,E,26.329386,62.842257,GUL,1,0,0
2G30475,E,24.921990,60.159904,U,1,0,0
2G30476,E,24.927507,60.167023,UL,1,0,0
2G30477,H,24.738521,60.159997,GUL,1,1,0
2G30479,E,26.876036,60.489579,UL,1,0,0
2G30480,E,26.806346,60.951125,UL,1,0,0
2G30481,E,27.138704,63.127826,GUL,1,0,0
2G30482,E,24.850793,60.321649,GULN,1,0,0
2G30483,E,24.881075,60.160010,GUL,1,0,0
2G30484,E,25.673686,60.407362,UL,1,0,0
2G30485,E,25.663988,60.391936,UL,1,0,0
2G30486,H,25.100497,60.477352,GUL,1,1,0
2G30487,E,25.754026,62.239004,GUL,1,0,0
2G30488,E,27.659519,62.886084,UL,1,0,0
2G30489,E,25.741521,62.596672,UL,1,0,0
2G30490,E,25.756864,62.266842,UL,1,0,0
2G30491,E,25.722025,62.196609,UL,1,0,0
2G30492,E,27.704495,62.907382,GUL,1,0,0
2G30493,E,27.588966,62.848330,UL,1,0,0
2G30494,E,27.689258,62.834250,UL,1,0,0
2G30496,E,27.132121,62.304378,UL,1,0,0
2G30497,E,27.604771,63.054254,UL,1,0,0
2G30498,H,25.365667,60.377319,GUL,1,1,0
2G30501,H,23.816205,61.506136,GULN,1,1,1
2G30503,E,25.477483,61.048837,GUL,1,0,0
2G30504,E,24.927524,60.294288,U,1,0,0
2G30506,H,25.136565,60.343009,GULN,1,1,1
2G30507,E,22.357068,60.399729,GUL,1,0,0
2G30508,E,21.596370,61.157919,GUL,1,0,0
2G30514,E,25.457218,65.072334,L,1,0,0
2G30515,H,25.076046,60.214215,UL,1,1,0
2G30516,H,24.966036,60.241181,UL,1,1,0
2G30517,E,24.737683,64.004078,UL,1,0,0
2G30519,H,25.036438,60.277072,ULN,1,1,1
2G30521,E,24.470972,64.683244,GUL,1,0,0
2G30522,H,24.892026,60.230685,GULN,1,1,1
2G30523,E,24.318965,60.332763,GUL,1,0,0
